Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"PC Amusuo, KA Robinson, T Singla…",": Mitigating Software Supply Chain Vulnerabilities via Zero-Trust Dependencies",2025,"2025 IEEE/ACM 47th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11029801/","https://scholar.google.com/scholar?cites=5767392786742426046&as_sdt=2005&sciodt=2007&hl=en",377,"2026-05-16 00:46:44","","","",,,,,,18,18.00,5,4,1,"… paper proposes Zero-Trust Dependencies (Figure 1), a concept that applies NIST’s Zero-Trust Architecture to an application’s dependencies to prevent software supply chain attacks. …","https://arxiv.org/pdf/2310.14117","https://scholar.google.com/scholar?q=related:vrnuvS7lCVAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"田邉傑士, 眞鍋雄貴, 神田哲也…","Debian パッケージに対する依存関係を含む SPDX ファイルの自動生成ツール",2022,"… 学会技術研究報告; 信学 …","sel.ist.osaka-u.ac.jp","https://sel.ist.osaka-u.ac.jp/lab-db/betuzuri/archive/1242/1242.pdf","",378,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,4,4,"… Therefore, we developed a tool to automatically generate SPDX files including dependency … in generating SPDX files that include dependency descriptions and satisfy the SPDX …","https://sel.ist.osaka-u.ac.jp/lab-db/betuzuri/archive/1242/1242.pdf","https://scholar.google.com/scholar?q=related:l1dd-h_3qiQJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"B Ovezov, B Otuzova","FULL STACK SECURITY",2024,"Инновационная наука","cyberleninka.ru","https://cyberleninka.ru/article/n/full-stack-security","",379,"2026-05-16 00:46:44","HTML","","",,,,,,0,0.00,0,2,2,"… Additionally, it addresses emerging challenges such as zero-day vulnerabilities, supply chain attacks, and the integration of AI in threat detection and mitigation. By adopting a …","https://cyberleninka.ru/article/n/full-stack-security","https://scholar.google.com/scholar?q=related:LYOMTLoWhlkJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"C Kastner","Collaborative Proposal: SaTC: Frontiers: Enabling a Secure and Trustworthy Software Supply Chain",2022,"NSF Award Number 2206859. Directorate for …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2022nsf....2206859K/abstract","",380,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,4,"… will facilitate rapid innovation with increased confidence in software supply chain security. … It enhances the utility of the Software Bill of Materials (SBoM) by identifying exploitability of …","","https://scholar.google.com/scholar?q=related:hPhQTQ4Z39AJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"G Dalia, A Di Sorbo, CA Visaggio…","It's acting odd! exploring equivocal behaviors of goodware",2025,"Proceedings of the ACM on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3729368","https://scholar.google.com/scholar?cites=13072803046537996367&as_sdt=2005&sciodt=2007&hl=en",381,"2026-05-16 00:46:44","","10.1145/3729368","",,,,,,1,1.00,0,4,1,"… The report also reveals that in 66% of supply chain attacks studied, suppliers were either … industry is adopting the Software Bill of Materials (SBOM) – a structured inventory detailing all …","https://dl.acm.org/doi/pdf/10.1145/3729368","https://scholar.google.com/scholar?q=related:T6iKrxvta7UJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"M Cukier","Collaborative Proposal: SaTC: Frontiers: Enabling a Secure and Trustworthy Software Supply Chain",2022,"NSF Award Number 2206921. Directorate for …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2022nsf....2206921C/abstract","",382,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,4,"… will facilitate rapid innovation with increased confidence in software supply chain security. … It enhances the utility of the Software Bill of Materials (SBoM) by identifying exploitability of …","","https://scholar.google.com/scholar?q=related:Z-LYzcqXnAgJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Aviv","Collaborative Proposal: SaTC: Frontiers: Enabling a Secure and Trustworthy Software Supply Chain",2022,"NSF Award Number 2206865. Directorate for …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2022nsf....2206865A/abstract","",383,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,4,"… will facilitate rapid innovation with increased confidence in software supply chain security. … It enhances the utility of the Software Bill of Materials (SBoM) by identifying exploitability of …","","https://scholar.google.com/scholar?q=related:SO1fwheCDgsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"YK Choi, KJ Lee, YJ Choo, K Chung","Cyber Security Considerations for Technologies Intended in the Future SMR",,"kns.org","","https://www.kns.org/files/pre_paper/49/23S-526-%EC%B5%9C%EC%9C%A4%EA%B8%B0.pdf","",384,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,4,,"… , supply chain attacks have been reported in various industries, including the ICT sector. These supply chain attacks … SBOM means meta-information representing the components of the …","https://www.kns.org/files/pre_paper/49/23S-526-%EC%B5%9C%EC%9C%A4%EA%B8%B0.pdf","https://scholar.google.com/scholar?q=related:aW9H9J2Rf4cJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RH Min","Study on SBOM (Software Bill Of Materials) adoption in domestic companies: Focusing on the moderating effect of management support and institutional …",2024,"The Journal of the Convergence on …","The International Promotion Agency …","","",385,"2026-05-16 00:46:44","CITATION","","",,,,,,0,0.00,0,1,2,"","","https://scholar.google.com/scholar?q=related:pza-hYnwjD8J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
16,"S Nadgowda, L Luan","tapiserí: Blueprint to modernize DevSecOps for real world",2021,"… of the Seventh International Workshop on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3493649.3493655","https://scholar.google.com/scholar?cites=14775617426812624364&as_sdt=2005&sciodt=2007&hl=en",386,"2026-05-16 00:46:44","","10.1145/3493649.3493655","",,,,,,16,3.20,8,2,5,"… There are number of capabilities from DevSecOps like software supply chain security and … Therefore, we argue that SBOM creation can be performed effectively with high fidelity only …","https://dl.acm.org/doi/pdf/10.1145/3493649.3493655","https://scholar.google.com/scholar?q=related:7N083sOJDc0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"L Williams","Collaborative Proposal: SaTC: Frontiers: Enabling a Secure and Trustworthy Software Supply Chain",2022,"NSF Award Number 2207008. Directorate for …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2022nsf....2207008W/abstract","",387,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,4,"… will facilitate rapid innovation with increased confidence in software supply chain security. … It enhances the utility of the Software Bill of Materials (SBoM) by identifying exploitability of …","","https://scholar.google.com/scholar?q=related:G2JKWLcdLG0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
7,"R Jones, L Tate","Visualizing comparisons of bill of materials",2023,"2023 IEEE Symposium on Visualization for …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10418603/","https://scholar.google.com/scholar?cites=8922598962812160613&as_sdt=2005&sciodt=2007&hl=en",388,"2026-05-16 00:46:44","","","",,,,,,7,2.33,4,2,3,"… prevalence of cyber and supply chain attacks necessitates a greater understanding of the … open source standards are CycloneDX [30], Software package data exchange (SPDX) [41], …","https://arxiv.org/pdf/2309.11620","https://scholar.google.com/scholar?q=related:ZQqwk3tw03sJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"RE Barton, BP Shah, BQ Yuan","Behavior Based Identification of Malicious Workloads in a Runtime Environment",2025,"US Patent App. 18/393,480","Google Patents","https://patents.google.com/patent/US20250209171A1/en","https://scholar.google.com/scholar?cites=7063166537325127304&as_sdt=2005&sciodt=2007&hl=en",389,"2026-05-16 00:46:44","","","",,,,,,1,1.00,0,3,1,"… ) back to the exact SBOM component of the new SBOM 310 . … 0-day or supply chain attacks that exploit vulnerabilities that … of 0-day and supply chain attacks in runtime environments, …","","https://scholar.google.com/scholar?q=related:iKawHotoBWIJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"ME Torres Ponce","Open Source Under the Cyber Resilience Act: Compliance Automation and Governance Models for Sustainable Security",2025,"Available at SSRN 5552760","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5552760","",390,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,1,"… CycloneDX offers a practical alternative. Syft can scan container images, filesystems, or source directories and produce SPDX or CycloneDX … resilience against supply chain attacks by …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5552760","https://scholar.google.com/scholar?q=related:zh3vFDUTsakJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"HS Kim, SI Jang, YJ Joe, DM Shin","Design of PBOM and SBOM Supporting the Management of License for Outsourced Software Development and Project",2023,"… (한국소프트웨어감정평가학회 논문지)","i3.or.kr","https://i3.or.kr/html/paper/2023-4/(1)2023-4.pdf","",391,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,4,3,"… To solve this problem, we design the data structures of PBOM, which can manage contract development software projects, and SBOM, which can manage output software. In addition, …","https://i3.or.kr/html/paper/2023-4/(1)2023-4.pdf","https://scholar.google.com/scholar?q=related:DznOivUWIhUJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"김도연, 윤성수, 엄익채","가동 중 원자력시설의 SBOM (Software Bill Of Materials) 구현방안 연구",2024,"정보보호학회논문지","public.thinkonweb.com","https://public.thinkonweb.com/journals/jkiisc/digital-library/manuscript/file/90771/34-2%2007%20%E1%84%80%E1%85%B5%E1%86%B7%E1%84%83%E1%85%A9%E1%84%8B%E1%85%A7%E1%86%AB.pdf","",392,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,3,2,"… Recently, supply chain attacks against nuclear facilities such as ""Evil PLC"" are increasing due … This study proposes a systematic asset management system using SBOM(Software Bill Of …","https://public.thinkonweb.com/journals/jkiisc/digital-library/manuscript/file/90771/34-2%2007%20%E1%84%80%E1%85%B5%E1%86%B7%E1%84%83%E1%85%A9%E1%84%8B%E1%85%A7%E1%86%AB.pdf","https://scholar.google.com/scholar?q=related:pcQ8ntbeyPsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"MK Larkin, V Wadhvani, N Tandon…","Systems, methods, and computer readable media for operationalizing sbom content and providing sbom analysis",2024,"US Patent App. 18 …","Google Patents","https://patents.google.com/patent/US20240289745A1/en","https://scholar.google.com/scholar?cites=14049285138155936514&as_sdt=2005&sciodt=2007&hl=en",393,"2026-05-16 00:46:44","","","",,,,,,6,3.00,2,4,2,"… how engineering teams can utilize the SBOM capabilities and use cases to … SBOM platform 170 may leverage TIAP runtime data and SBOM data to generate visuals related to the SBOM…","","https://scholar.google.com/scholar?q=related:Apv1l2UW-cIJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"Y Xiao, A Nadkarni, X Liao","Enhancing Transparency and Accountability of TPLs with PBOM: A Privacy Bill of Materials",2023,"Proceedings of the 2024 Workshop on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3689944.3696159","https://scholar.google.com/scholar?cites=3130524045746896503&as_sdt=2005&sciodt=2007&hl=en",394,"2026-05-16 00:46:44","","10.1145/3689944.3696159","",,,,,,3,1.00,1,3,3,"… The SBOM concept gained prominence with Executive Order … to provide SBOMs to improve software supply chain security. … into the original SBOM, we design PBOM as an single …","https://dl.acm.org/doi/pdf/10.1145/3689944.3696159","https://scholar.google.com/scholar?q=related:d_6PiwjbcSsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"S Tatschner, MP Heinl, N Pappler…","Tracking Down Software Cluster Bombs: A Health State Analysis of the Free/Libre Open-Source Software (Floss) Ecosystem",2024,"Libre Open-Source …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5016706","",395,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,4,2,"… with Software Bill of Materials (SBOM) and maintain a good … impact that are vulnerable to supply chain attacks. This study … SBOMs created according to SPDX and CycloneDX both …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5016706","https://scholar.google.com/scholar?q=related:QZ3-J6k15n8J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"F Lopez","SUPPLY CHAIN ATTACK PREVENTION IN MULTI-CLOUD ECOSYSTEMS",,"researchgate.net","","https://www.researchgate.net/profile/Olivia-Bonnet-2/publication/396689186_SUPPLY_CHAIN_ATTACK_PREVENTION_IN_MULTI-CLOUD_ECOSYSTEMS/links/68f54a0ce7f5f867e6e0f331/SUPPLY-CHAIN-ATTACK-PREVENTION-IN-MULTI-CLOUD-ECOSYSTEMS.pdf","",396,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,1,,"… This paper explores strategies to mitigate supply chain attacks within multi-cloud ecosystems, … An SBOM is a comprehensive inventory of software components, dependencies, and …","https://www.researchgate.net/profile/Olivia-Bonnet-2/publication/396689186_SUPPLY_CHAIN_ATTACK_PREVENTION_IN_MULTI-CLOUD_ECOSYSTEMS/links/68f54a0ce7f5f867e6e0f331/SUPPLY-CHAIN-ATTACK-PREVENTION-IN-MULTI-CLOUD-ECOSYSTEMS.pdf","https://scholar.google.com/scholar?q=related:QiSXhuS-a8wJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"吉村隼哉, 桑名栄二","DevSecOps におけるパイプラインのセキュリティ検証手法",2025,"IEICE …","The Institute of Electronics …","","",397,"2026-05-16 00:46:44","CITATION","","",,,,,,0,0.00,0,2,1,"","","https://scholar.google.com/scholar?q=related:dxHgGpgg33AJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"NDJ DUGGAN, AJ Boulton","Risk assessment based on augmented software bill of materials",2025,"US Patent 12,265,946","Google Patents","https://patents.google.com/patent/US12265946B2/en","https://scholar.google.com/scholar?cites=17240170791131218553&as_sdt=2005&sciodt=2007&hl=en",398,"2026-05-16 00:46:44","","","",,,,,,2,2.00,1,2,1,"… resulting from software supply chain attacks. In software supply chain attacks, the producer of … In some implementations, the SBOM analyzer 104 can obtain software code and a SBOM …","https://patentimages.storage.googleapis.com/a2/e4/3a/3e1b1679be253c/US12265946.pdf","https://scholar.google.com/scholar?q=related:eQJxAP5jQe8J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"M Hassnain, A Basu, E Ng, C Stanford","Cargo Sherlock: An SMT-Based Checker for Software Trust Costs",2025,"arXiv preprint arXiv:2512.12553","arxiv.org","https://arxiv.org/abs/2512.12553","",399,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,4,1,"… Supply chain attacks threaten open-source software ecosystems. This paper proposes a … be used to identify synthetically generated supply chain attacks and known incidents involving …","https://arxiv.org/pdf/2512.12553","https://scholar.google.com/scholar?q=related:4aBYH_07jpwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"S Edirimannage, C Elvitigala, AKK Don…","Developers Are Victims Too: A Comprehensive Analysis of The VS Code Extension Ecosystem",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2411.07479","https://scholar.google.com/scholar?cites=16708234723560918500&as_sdt=2005&sciodt=2007&hl=en",400,"2026-05-16 00:46:44","","","",,,,,,6,3.00,2,4,2,"… Abstract—With the wave of high-profile supply chain attacks … Standards, like the Software Bill of Materials (SBoM), increase … While SBoM helps to articulate the composition of the …","https://arxiv.org/pdf/2411.07479","https://scholar.google.com/scholar?q=related:5A2yAfWS3-cJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"L Dong, S Hong, J Zhao, J Wang…","A Reference Model for Information Security of Information and Communication Technology Product Supply Chain",2025,"2025 3rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11206067/","",401,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,5,1,"… in this research may play an important role in fields related to information security and may promote the development of effective countermeasures against ICT supply chain attacks. …","","https://scholar.google.com/scholar?q=related:6WS667Pp5pEJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"T Lee, H Park, H Lee","AutoMetric: Towards Measuring Open-Source Software Quality Metrics Automatically",2023,"… on Automation of Software Test (AST)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10174240/","https://scholar.google.com/scholar?cites=1231465082748625992&as_sdt=2005&sciodt=2007&hl=en",402,"2026-05-16 00:46:44","","","",,,,,,3,1.00,1,3,3,"… the number of supply chain attacks, with malicious software supply chain attacks showing an … SPDX [27], the most widely used SBOM format, provides a tool for automatically generating …","https://www.researchgate.net/profile/Heejo-Lee-3/publication/372310985_AutoMetric_Towards_Measuring_Open-Source_Software_Quality_Metrics_Automatically/links/6819bd4360241d514022e66a/AutoMetric-Towards-Measuring-Open-Source-Software-Quality-Metrics-Automatically.pdf","https://scholar.google.com/scholar?q=related:SGSH2vcKFxEJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"DS Bansal","Continuous Integration Security Models for Large-Scale Software Deployment",2023,"International Journal of Science, Research and …","ijsrat.com","http://www.ijsrat.com/index.php/ijsrat/article/view/6","",403,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,3,"… , and supply chain attacks highlight the … as SBOM generation, repository mirroring, and strict dependency resolution strategies—improved resilience against external supply chain attacks…","https://www.ijsrat.com/index.php/ijsrat/article/download/6/5","https://scholar.google.com/scholar?q=related:bae6wANm_zgJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"N Boucher, R Anderson","Automatic Bill of Materials",2023,"arXiv preprint arXiv:2310.09742","arxiv.org","https://arxiv.org/abs/2310.09742","https://scholar.google.com/scholar?cites=9264488977529726116&as_sdt=2005&sciodt=2007&hl=en",404,"2026-05-16 00:46:44","","","",,,,,,6,2.00,3,2,3,"… In this paper, we present something that diverges from most SBOM … ABOMs meet any specific SBOM regulatory requirements; … the risk of software supply chain attacks, we suggest that …","https://arxiv.org/pdf/2310.09742","https://scholar.google.com/scholar?q=related:pGQuw6MTkoAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"정관우, 권익현","소프트웨어 공급망 보안 분야의 학술 연구 동향과 정책 요구사항 간 격차 분석: LDA 토픽 모델링 활용",2025,"융합보안논문지","earticle.net","https://www.earticle.net/Article/A475383","",405,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,2,1,"… 영어 The growing frequency of software supply chain attacks has become a major cybersecurity concern, prompting key policy responses such as the US Executive Orders and the EU’s …","","https://scholar.google.com/scholar?q=related:qrHKjhpF2ZMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"C Shu, W Chen, G Fan, H Yu, Z Huang, Y Liang","Tool or Toy: Are SCA tools ready for challenging scenarios?",2025,"Computers &Security","Elsevier","https://www.sciencedirect.com/science/article/pii/S016740482500313X","https://scholar.google.com/scholar?cites=6788928713312089882&as_sdt=2005&sciodt=2007&hl=en",406,"2026-05-16 00:46:44","","","",,,,,,2,2.00,0,6,1,"The widespread adoption of open-source software (OSS) has introduced new security challenges to the software supply chain. While existing studies confirm the basic capabilities of …","https://hugo-liang.github.io/files/2025-COSE-SCA_Tools.pdf","https://scholar.google.com/scholar?q=related:GrdqCrIeN14J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"Z Liu, R He, M Zhou","Package Dashboard: A Cross-Ecosystem Framework for Dual-Perspective Analysis of Software Packages",2025,"arXiv preprint arXiv:2512.01630","arxiv.org","https://arxiv.org/abs/2512.01630","",407,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,3,1,"… Software supply chain attacks have revealed blind spots in existing SCA tools, which are … disparate data streams during dependency selection and SBOM audits[4]. The situation is …","https://arxiv.org/pdf/2512.01630","https://scholar.google.com/scholar?q=related:XIUtoWFjsDQJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"Y Churakova, M Ekstedt, L Schmid","Vexed by VEX tools: Consistency evaluation of container vulnerability scanners",2025,"arXiv preprint arXiv:2503.14388","arxiv.org","https://arxiv.org/abs/2503.14388","https://scholar.google.com/scholar?cites=18178179240595604861&as_sdt=2005&sciodt=2007&hl=en",408,"2026-05-16 00:46:44","","","",,,,,,1,1.00,0,3,1,"… an operational problem that weakens the usefulness of SBOM and VEX data in real-world … software supply chain security. The first factor is the completeness and accuracy of the SBOM, …","https://arxiv.org/pdf/2503.14388","https://scholar.google.com/scholar?q=related:fcUUC7XdRfwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"G Brunner","InstallTrust Score: Universal Trust Metrics for Software Installation",2025,"","raw.githubusercontent.com","https://raw.githubusercontent.com/code-agents/installtrust/main/installtrust-paper.pdf","",409,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,1,1,"… In an era where supply chain attacks have increased 742% … reduction in successful supply chain attacks. With recent incidents … Recent frameworks like Software Bill of Materials (SBOM) …","https://raw.githubusercontent.com/code-agents/installtrust/main/installtrust-paper.pdf","https://scholar.google.com/scholar?q=related:sM64fhQ0oKIJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"M Bhonsle, S Kapare, R Sugandhi…","Intelligent Framework for Open Source Software License Verification and Compliance",2025,"2025 IEEE Pune …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11377645/","",410,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,4,1,"… To establish technical ground truth, the system starts with SBOM and SPDX provenance data, builds an attestation graph, and uses binary inference and differential tracing. License …","","https://scholar.google.com/scholar?q=related:Hly2E6wazP4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"이재승, 유제혁","거대언어모델 기반 구조 분석 및 위조 탐지 에이전트를 활용한 소프트웨어 자재 명세서 (SBOM) 변경 이력 자동 분석 기법",2025,"한국산업정보학회논문지","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE12341775","",411,"2026-05-16 00:46:44","CITATION","","",,,,,,0,0.00,0,2,1,"… software supply chain security continues to grow, ensuring the reliability and consistency of Software Bills of Materials (SBOM) … semantic similarity between SBOM documents generated …","","https://scholar.google.com/scholar?q=related:u_6TMPIClmMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
